"PROJETO";"Fase";"Região";"UF";"Município";"Escopo_RE";"Escopo_RI";"Escopo_GS";"Energia compart";"Escola Conectada"
"29052459";"4.1";"Nordeste II";"BA";"Itiúba";"Sim";"Sim";"Não";;"Não"
"29052483";"4.1";"Nordeste II";"BA";"Itiúba";"Sim";"Sim";"Não";;"Não"
"29052734";"4.1";"Nordeste II";"BA";"Itiúba";"Sim";"Sim";"Não";;"Não"
"29053005";"4.1";"Nordeste II";"BA";"Itiúba";"Sim";"Sim";"Não";;"Não"
"29053145";"4.1";"Nordeste II";"BA";"Itiúba";"Sim";"Sim";"Não";;"Não"
"29053226";"4.1";"Nordeste II";"BA";"Itiúba";"Sim";"Sim";"Não";;"Não"
"29053293";"4.1";"Nordeste II";"BA";"Itiúba";"Sim";"Sim";"Não";;"Não"
"29053390";"4.1";"Nordeste II";"BA";"Itiúba";"Sim";"Sim";"Não";;"Não"
"29053412";"4.1";"Nordeste II";"BA";"Itiúba";"Sim";"Sim";"Não";;"Não"
"29053560";"4.1";"Nordeste II";"BA";"Jaguarari";"Sim";"Sim";"Não";;"Sim"
"29053935";"4.1";"Nordeste II";"BA";"Jaguarari";"Sim";"Sim";"Não";;"Não"
"29053943";"4.1";"Nordeste II";"BA";"Jaguarari";"Sim";"Sim";"Não";;"Sim"
"29053960";"4.1";"Nordeste II";"BA";"Jaguarari";"Sim";"Sim";"Não";;"Sim"
"29054079";"4.1";"Nordeste II";"BA";"Jaguarari";"Sim";"Sim";"Não";;"Não"
"29054095";"4.1";"Nordeste II";"BA";"Jaguarari";"Sim";"Sim";"Não";;"Não"
"29054168";"4.1";"Nordeste II";"BA";"Jaguarari";"Sim";"Sim";"Não";;"Não"
"29054249";"4.1";"Nordeste II";"BA";"Jaguarari";"Sim";"Sim";"Não";;"Não"
"29054400";"4.1";"Nordeste II";"BA";"Jaguarari";"Sim";"Sim";"Não";;"Sim"
"29054435";"4.1";"Nordeste II";"BA";"Jaguarari";"Sim";"Sim";"Não";;"Sim"
"29054443";"4.1";"Nordeste II";"BA";"Jaguarari";"Sim";"Sim";"Não";;"Sim"
"29054540";"4.1";"Nordeste II";"BA";"Jaguarari";"Sim";"Sim";"Não";;"Sim"
"29054745";"4.1";"Nordeste II";"BA";"Jaguarari";"Sim";"Sim";"Não";;"Sim"
"29409578";"4.1";"Nordeste II";"BA";"Central";"Sim";"Sim";"Não";;"Não"
"29484219";"4.1";"Nordeste II";"BA";"Conceição do Jacuípe";"Sim";"Sim";"Não";;"Sim"
"29055059";"4.1";"Nordeste II";"BA";"Pindobaçu";"Sim";"Sim";"Não";;"Não"
"29055113";"4.1";"Nordeste II";"BA";"Pindobaçu";"Sim";"Sim";"Não";;"Não"
"29023955";"4.1";"Nordeste II";"BA";"Curaçá";"Sim";"Sim";"Não";;"Sim"
"29055156";"4.1";"Nordeste II";"BA";"Pindobaçu";"Sim";"Sim";"Não";;"Não"
"29055784";"4.1";"Nordeste II";"BA";"Senhor do Bonfim";"Sim";"Sim";"Não";;"Não"
"29056098";"4.1";"Nordeste II";"BA";"Senhor do Bonfim";"Sim";"Sim";"Não";;"Não"
"29056179";"4.1";"Nordeste II";"BA";"Senhor do Bonfim";"Sim";"Sim";"Não";;"Não"
"29056330";"4.1";"Nordeste II";"BA";"Senhor do Bonfim";"Sim";"Sim";"Não";;"Não"
"29056691";"4.1";"Nordeste II";"BA";"Senhor do Bonfim";"Sim";"Sim";"Não";;"Não"
"29056730";"4.1";"Nordeste II";"BA";"Senhor do Bonfim";"Sim";"Sim";"Não";;"Não"
"29056829";"4.1";"Nordeste II";"BA";"Senhor do Bonfim";"Sim";"Sim";"Não";;"Não"
"29056861";"4.1";"Nordeste II";"BA";"Senhor do Bonfim";"Sim";"Sim";"Não";;"Não"
"29056918";"4.1";"Nordeste II";"BA";"Senhor do Bonfim";"Sim";"Sim";"Não";;"Não"
"29056942";"4.1";"Nordeste II";"BA";"Senhor do Bonfim";"Sim";"Sim";"Não";;"Não"
"29056950";"4.1";"Nordeste II";"BA";"Senhor do Bonfim";"Sim";"Sim";"Não";;"Não"
"29056993";"4.1";"Nordeste II";"BA";"Senhor do Bonfim";"Sim";"Sim";"Não";;"Não"
"29057698";"4.1";"Nordeste II";"BA";"América Dourada";"Sim";"Sim";"Não";;"Sim"
"29057728";"4.1";"Nordeste II";"BA";"América Dourada";"Sim";"Sim";"Não";;"Sim"
"29057736";"4.1";"Nordeste II";"BA";"América Dourada";"Sim";"Sim";"Não";;"Sim"
"29057744";"4.1";"Nordeste II";"BA";"América Dourada";"Sim";"Sim";"Não";;"Sim"
"29057752";"4.1";"Nordeste II";"BA";"América Dourada";"Sim";"Sim";"Não";;"Sim"
"29057779";"4.1";"Nordeste II";"BA";"América Dourada";"Sim";"Sim";"Não";;"Sim"
"29437121";"4.1";"Nordeste II";"BA";"Feira de Santana";"Sim";"Sim";"Não";;"Não"
"29057965";"4.1";"Nordeste II";"BA";"América Dourada";"Sim";"Sim";"Não";;"Sim"
"29058023";"4.1";"Nordeste II";"BA";"América Dourada";"Sim";"Sim";"Não";;"Sim"
"29058058";"4.1";"Nordeste II";"BA";"América Dourada";"Sim";"Sim";"Não";;"Sim"
"29058104";"4.1";"Nordeste II";"BA";"América Dourada";"Sim";"Sim";"Não";;"Sim"
"29058716";"4.1";"Nordeste II";"BA";"Barra do Mendes";"Sim";"Sim";"Não";;"Sim"
"29058767";"4.1";"Nordeste II";"BA";"Barra do Mendes";"Sim";"Sim";"Não";;"Sim"
"29058783";"4.1";"Nordeste II";"BA";"Barra do Mendes";"Sim";"Sim";"Não";;"Sim"
"29058902";"4.1";"Nordeste II";"BA";"Barra do Mendes";"Sim";"Sim";"Não";;"Sim"
"29058929";"4.1";"Nordeste II";"BA";"Barra do Mendes";"Sim";"Sim";"Não";;"Sim"
"29058937";"4.1";"Nordeste II";"BA";"Barra do Mendes";"Sim";"Sim";"Não";;"Sim"
"29058953";"4.1";"Nordeste II";"BA";"Barro Alto";"Sim";"Sim";"Não";;"Não"
"29059208";"4.1";"Nordeste II";"BA";"Barro Alto";"Sim";"Sim";"Não";;"Não"
"29059232";"4.1";"Nordeste II";"BA";"Barro Alto";"Sim";"Sim";"Não";;"Não"
"29059259";"4.1";"Nordeste II";"BA";"Barro Alto";"Sim";"Sim";"Não";;"Não"
"29059453";"4.1";"Nordeste II";"BA";"Cafarnaum";"Sim";"Sim";"Não";;"Sim"
"29059488";"4.1";"Nordeste II";"BA";"Cafarnaum";"Sim";"Sim";"Não";;"Sim"
"29059607";"4.1";"Nordeste II";"BA";"Cafarnaum";"Sim";"Sim";"Não";;"Sim"
"29059615";"4.1";"Nordeste II";"BA";"Cafarnaum";"Sim";"Sim";"Não";;"Sim"
"29059640";"4.1";"Nordeste II";"BA";"Cafarnaum";"Sim";"Sim";"Não";;"Não"
"29464633";"4.1";"Nordeste II";"BA";"Feira de Santana";"Sim";"Sim";"Não";;"Não"
"29059836";"4.1";"Nordeste II";"BA";"Cafarnaum";"Sim";"Sim";"Não";;"Sim"
"29059844";"4.1";"Nordeste II";"BA";"Cafarnaum";"Sim";"Sim";"Não";;"Sim"
"29059860";"4.1";"Nordeste II";"BA";"Cafarnaum";"Sim";"Sim";"Não";;"Sim"
"29059968";"4.1";"Nordeste II";"BA";"Cafarnaum";"Sim";"Sim";"Não";;"Sim"
"29059976";"4.1";"Nordeste II";"BA";"Cafarnaum";"Sim";"Sim";"Não";;"Sim"
"29478928";"4.1";"Nordeste II";"BA";"Feira de Santana";"Sim";"Sim";"Não";;"Não"
"29060109";"4.1";"Nordeste II";"BA";"Canarana";"Sim";"Sim";"Não";;"Não"
"29060117";"4.1";"Nordeste II";"BA";"Canarana";"Sim";"Sim";"Não";;"Não"
"29060265";"4.1";"Nordeste II";"BA";"Canarana";"Sim";"Sim";"Não";;"Não"
"29060540";"4.1";"Nordeste II";"BA";"Canarana";"Sim";"Sim";"Não";;"Não"
"29060907";"4.1";"Nordeste II";"BA";"Central";"Sim";"Sim";"Não";;"Sim"
"29061245";"4.1";"Nordeste II";"BA";"Central";"Sim";"Sim";"Não";;"Sim"
"29061350";"4.1";"Nordeste II";"BA";"Central";"Sim";"Sim";"Não";;"Sim"
"29061369";"4.1";"Nordeste II";"BA";"Gentio do Ouro";"Sim";"Sim";"Não";;"Não"
"29061415";"4.1";"Nordeste II";"BA";"Gentio do Ouro";"Sim";"Sim";"Não";;"Não"
"29061440";"4.1";"Nordeste II";"BA";"Gentio do Ouro";"Sim";"Sim";"Não";;"Não"
"29061555";"4.1";"Nordeste II";"BA";"Gentio do Ouro";"Sim";"Sim";"Não";;"Não"
"29061571";"4.1";"Nordeste II";"BA";"Gentio do Ouro";"Sim";"Sim";"Não";;"Não"
"29061580";"4.1";"Nordeste II";"BA";"Gentio do Ouro";"Sim";"Sim";"Não";;"Não"
"29061598";"4.1";"Nordeste II";"BA";"Gentio do Ouro";"Sim";"Sim";"Não";;"Não"
"29061660";"4.1";"Nordeste II";"BA";"Gentio do Ouro";"Sim";"Sim";"Não";;"Não"
"29061679";"4.1";"Nordeste II";"BA";"Gentio do Ouro";"Sim";"Sim";"Não";;"Não"
"29061709";"4.1";"Nordeste II";"BA";"Gentio do Ouro";"Sim";"Sim";"Não";;"Não"
"29061725";"4.1";"Nordeste II";"BA";"Gentio do Ouro";"Sim";"Sim";"Não";;"Não"
"29061768";"4.1";"Nordeste II";"BA";"Gentio do Ouro";"Sim";"Sim";"Não";;"Não"
"29061784";"4.1";"Nordeste II";"BA";"Gentio do Ouro";"Sim";"Sim";"Não";;"Não"
"29061814";"4.1";"Nordeste II";"BA";"Gentio do Ouro";"Sim";"Sim";"Não";;"Não"
"29061857";"4.1";"Nordeste II";"BA";"Gentio do Ouro";"Sim";"Sim";"Não";;"Não"
"29061873";"4.1";"Nordeste II";"BA";"Gentio do Ouro";"Sim";"Sim";"Não";;"Não"
"29061890";"4.1";"Nordeste II";"BA";"Gentio do Ouro";"Sim";"Sim";"Não";;"Não"
"29061911";"4.1";"Nordeste II";"BA";"Ibipeba";"Sim";"Sim";"Não";;"Sim"
"29061920";"4.1";"Nordeste II";"BA";"Ibipeba";"Sim";"Sim";"Não";;"Sim"
"29062080";"4.1";"Nordeste II";"BA";"Ibipeba";"Sim";"Sim";"Não";;"Sim"
"29062098";"4.1";"Nordeste II";"BA";"Ibipeba";"Sim";"Sim";"Não";;"Não"
"29062152";"4.1";"Nordeste II";"BA";"Ibipeba";"Sim";"Sim";"Não";;"Sim"
"29062233";"4.1";"Nordeste II";"BA";"Ibipeba";"Sim";"Sim";"Não";;"Sim"
"29062470";"4.1";"Nordeste II";"BA";"Ibipeba";"Sim";"Sim";"Não";;"Não"
"29062497";"4.1";"Nordeste II";"BA";"Ibipeba";"Sim";"Sim";"Não";;"Não"
"29062594";"4.1";"Nordeste II";"BA";"Ibipeba";"Sim";"Sim";"Não";;"Sim"
"29062659";"4.1";"Nordeste II";"BA";"Ibititá";"Sim";"Sim";"Não";;"Sim"
"29062748";"4.1";"Nordeste II";"BA";"Ibititá";"Sim";"Sim";"Não";;"Sim"
"29062756";"4.1";"Nordeste II";"BA";"Ibititá";"Sim";"Sim";"Não";;"Sim"
"29062780";"4.1";"Nordeste II";"BA";"Ibititá";"Sim";"Sim";"Não";;"Não"
"29062918";"4.1";"Nordeste II";"BA";"Ibititá";"Sim";"Sim";"Não";;"Não"
"29062985";"4.1";"Nordeste II";"BA";"Ibititá";"Sim";"Sim";"Não";;"Não"
"29063019";"4.1";"Nordeste II";"BA";"Ibititá";"Sim";"Sim";"Não";;"Não"
"29063043";"4.1";"Nordeste II";"BA";"Ibititá";"Sim";"Sim";"Não";;"Sim"
"29063116";"4.1";"Nordeste II";"BA";"Ibititá";"Sim";"Sim";"Não";;"Sim"
"29063221";"4.1";"Nordeste II";"BA";"Ibititá";"Sim";"Sim";"Não";;"Não"
"29063230";"4.1";"Nordeste II";"BA";"Ibititá";"Sim";"Sim";"Não";;"Não"
"29063256";"4.1";"Nordeste II";"BA";"Ibititá";"Sim";"Sim";"Não";;"Não"
"29063264";"4.1";"Nordeste II";"BA";"Ibititá";"Sim";"Sim";"Não";;"Não"
"29063302";"4.1";"Nordeste II";"BA";"Iraquara";"Sim";"Sim";"Não";;"Não"
"29063329";"4.1";"Nordeste II";"BA";"Iraquara";"Sim";"Sim";"Não";;"Não"
"29063639";"4.1";"Nordeste II";"BA";"Iraquara";"Sim";"Sim";"Não";;"Não"
"29063647";"4.1";"Nordeste II";"BA";"Iraquara";"Sim";"Sim";"Não";;"Não"
"29063671";"4.1";"Nordeste II";"BA";"Iraquara";"Sim";"Sim";"Não";;"Não"
"29063701";"4.1";"Nordeste II";"BA";"Iraquara";"Sim";"Sim";"Não";;"Não"
"29063841";"4.1";"Nordeste II";"BA";"Iraquara";"Sim";"Sim";"Não";;"Não"
"29063850";"4.1";"Nordeste II";"BA";"Iraquara";"Sim";"Sim";"Não";;"Não"
"29064368";"4.1";"Nordeste II";"BA";"Irecê";"Sim";"Sim";"Não";;"Sim"
"29064481";"4.1";"Nordeste II";"BA";"João Dourado";"Sim";"Sim";"Não";;"Sim"
"29064503";"4.1";"Nordeste II";"BA";"João Dourado";"Sim";"Sim";"Não";;"Sim"
"29064511";"4.1";"Nordeste II";"BA";"João Dourado";"Sim";"Sim";"Não";;"Sim"
"29064520";"4.1";"Nordeste II";"BA";"João Dourado";"Sim";"Sim";"Não";;"Sim"
"29064597";"4.1";"Nordeste II";"BA";"João Dourado";"Sim";"Sim";"Não";;"Sim"
"29064619";"4.1";"Nordeste II";"BA";"João Dourado";"Sim";"Sim";"Não";;"Sim"
"29064759";"4.1";"Nordeste II";"BA";"João Dourado";"Sim";"Sim";"Não";;"Sim"
"29064910";"4.1";"Nordeste II";"BA";"Jussara";"Sim";"Sim";"Não";;"Não"
"29064929";"4.1";"Nordeste II";"BA";"Jussara";"Sim";"Sim";"Não";;"Sim"
"29064945";"4.1";"Nordeste II";"BA";"Jussara";"Sim";"Sim";"Não";;"Sim"
"29064953";"4.1";"Nordeste II";"BA";"Jussara";"Sim";"Sim";"Não";;"Sim"
"29064996";"4.1";"Nordeste II";"BA";"Jussara";"Sim";"Sim";"Não";;"Sim"
"29065003";"4.1";"Nordeste II";"BA";"Jussara";"Sim";"Sim";"Não";;"Sim"
"29065038";"4.1";"Nordeste II";"BA";"Jussara";"Sim";"Sim";"Não";;"Não"
"29065097";"4.1";"Nordeste II";"BA";"Jussara";"Sim";"Sim";"Não";;"Sim"
"29065100";"4.1";"Nordeste II";"BA";"Jussara";"Sim";"Sim";"Não";;"Sim"
"29065119";"4.1";"Nordeste II";"BA";"Jussara";"Sim";"Sim";"Não";;"Sim"
"29065135";"4.1";"Nordeste II";"BA";"Jussara";"Sim";"Sim";"Não";;"Sim"
"29065160";"4.1";"Nordeste II";"BA";"Jussara";"Sim";"Sim";"Não";;"Sim"
"29065208";"4.1";"Nordeste II";"BA";"Jussara";"Sim";"Sim";"Não";;"Sim"
"29065232";"4.1";"Nordeste II";"BA";"Jussara";"Sim";"Sim";"Não";;"Sim"
"29065240";"4.1";"Nordeste II";"BA";"Jussara";"Sim";"Sim";"Não";;"Não"
"29065291";"4.1";"Nordeste II";"BA";"Jussara";"Sim";"Sim";"Não";;"Sim"
"29065305";"4.1";"Nordeste II";"BA";"Jussara";"Sim";"Sim";"Não";;"Sim"
"29065402";"4.1";"Nordeste II";"BA";"Lapão";"Sim";"Sim";"Não";;"Sim"
"29065410";"4.1";"Nordeste II";"BA";"Lapão";"Sim";"Sim";"Não";;"Não"
"29065445";"4.1";"Nordeste II";"BA";"Lapão";"Sim";"Sim";"Não";;"Sim"
"29065488";"4.1";"Nordeste II";"BA";"Lapão";"Sim";"Sim";"Não";;"Sim"
"29065631";"4.1";"Nordeste II";"BA";"Lapão";"Sim";"Sim";"Não";;"Sim"
"29066018";"4.1";"Nordeste II";"BA";"Mulungu do Morro";"Sim";"Sim";"Não";;"Não"
"29066433";"4.1";"Nordeste II";"BA";"Presidente Dutra";"Sim";"Sim";"Não";;"Sim"
"29066530";"4.1";"Nordeste II";"BA";"Presidente Dutra";"Sim";"Sim";"Não";;"Sim"
"29066573";"4.1";"Nordeste II";"BA";"Presidente Dutra";"Sim";"Sim";"Não";;"Sim"
"29066662";"4.1";"Nordeste II";"BA";"Presidente Dutra";"Sim";"Sim";"Não";;"Sim"
"29066700";"4.1";"Nordeste II";"BA";"Presidente Dutra";"Sim";"Sim";"Não";;"Sim"
"29066751";"4.1";"Nordeste II";"BA";"Presidente Dutra";"Sim";"Sim";"Não";;"Sim"
"29066921";"4.1";"Nordeste II";"BA";"São Gabriel";"Sim";"Sim";"Não";;"Não"
"29067677";"4.1";"Nordeste II";"BA";"Souto Soares";"Sim";"Sim";"Não";;"Não"
"29067693";"4.1";"Nordeste II";"BA";"Souto Soares";"Sim";"Sim";"Não";;"Não"
"29067871";"4.1";"Nordeste II";"BA";"Souto Soares";"Sim";"Sim";"Não";;"Não"
"29068061";"4.1";"Nordeste II";"BA";"Uibaí";"Sim";"Sim";"Não";;"Não"
"29068142";"4.1";"Nordeste II";"BA";"Uibaí";"Sim";"Sim";"Não";;"Não"
"29068150";"4.1";"Nordeste II";"BA";"Uibaí";"Sim";"Sim";"Não";;"Não"
"29068169";"4.1";"Nordeste II";"BA";"Uibaí";"Sim";"Sim";"Não";;"Não"
"29068215";"4.1";"Nordeste II";"BA";"Uibaí";"Sim";"Sim";"Não";;"Não"
"29068240";"4.1";"Nordeste II";"BA";"Uibaí";"Sim";"Sim";"Não";;"Não"
"29068347";"4.1";"Nordeste II";"BA";"Caém";"Sim";"Sim";"Não";;"Não"
"29068703";"4.1";"Nordeste II";"BA";"Caém";"Sim";"Sim";"Não";;"Não"
"29068800";"4.1";"Nordeste II";"BA";"Caém";"Sim";"Sim";"Não";;"Não"
"29483832";"4.1";"Nordeste II";"BA";"Feira de Santana";"Sim";"Sim";"Não";;"Não"
"29068932";"4.1";"Nordeste II";"BA";"Caém";"Sim";"Sim";"Não";;"Não"
"29069050";"4.1";"Nordeste II";"BA";"Caém";"Sim";"Sim";"Não";;"Não"
"29069157";"4.1";"Nordeste II";"BA";"Caldeirão Grande";"Sim";"Sim";"Não";;"Não"
"29483840";"4.1";"Nordeste II";"BA";"Feira de Santana";"Sim";"Sim";"Não";;"Sim"
"29072450";"4.1";"Nordeste II";"BA";"Miguel Calmon";"Sim";"Sim";"Não";;"Não"
"29072492";"4.1";"Nordeste II";"BA";"Miguel Calmon";"Sim";"Sim";"Não";;"Não"
"29072506";"4.1";"Nordeste II";"BA";"Miguel Calmon";"Sim";"Sim";"Não";;"Não"
"29072573";"4.1";"Nordeste II";"BA";"Miguel Calmon";"Sim";"Sim";"Não";;"Não"
"29072654";"4.1";"Nordeste II";"BA";"Miguel Calmon";"Sim";"Sim";"Não";;"Não"
"29072999";"4.1";"Nordeste II";"BA";"Miguel Calmon";"Sim";"Sim";"Não";;"Sim"
"29073146";"4.1";"Nordeste II";"BA";"Miguel Calmon";"Sim";"Sim";"Não";;"Sim"
"29073251";"4.1";"Nordeste II";"BA";"Miguel Calmon";"Sim";"Sim";"Não";;"Sim"
"29073537";"4.1";"Nordeste II";"BA";"Mirangaba";"Sim";"Sim";"Não";;"Não"
"29073553";"4.1";"Nordeste II";"BA";"Mirangaba";"Sim";"Sim";"Não";;"Não"
"29073588";"4.1";"Nordeste II";"BA";"Mirangaba";"Sim";"Sim";"Não";;"Não"
"29074096";"4.1";"Nordeste II";"BA";"Mirangaba";"Sim";"Sim";"Não";;"Não"
"29074436";"4.1";"Nordeste II";"BA";"Morro do Chapéu";"Sim";"Sim";"Não";;"Não"
"29074550";"4.1";"Nordeste II";"BA";"Morro do Chapéu";"Sim";"Sim";"Não";;"Não"
"29074762";"4.1";"Nordeste II";"BA";"Morro do Chapéu";"Sim";"Sim";"Não";;"Não"
"29074800";"4.1";"Nordeste II";"BA";"Morro do Chapéu";"Sim";"Sim";"Não";;"Não"
"29075122";"4.1";"Nordeste II";"BA";"Morro do Chapéu";"Sim";"Sim";"Não";;"Não"
"29075203";"4.1";"Nordeste II";"BA";"Morro do Chapéu";"Sim";"Sim";"Não";;"Não"
"29075394";"4.1";"Nordeste II";"BA";"Morro do Chapéu";"Sim";"Sim";"Não";;"Não"
"29075483";"4.1";"Nordeste II";"BA";"Morro do Chapéu";"Sim";"Sim";"Não";;"Não"
"29075505";"4.1";"Nordeste II";"BA";"Morro do Chapéu";"Sim";"Sim";"Não";;"Não"
"29075688";"4.1";"Nordeste II";"BA";"Morro do Chapéu";"Sim";"Sim";"Não";;"Não"
"29075998";"4.1";"Nordeste II";"BA";"Ourolândia";"Sim";"Sim";"Não";;"Sim"
"29076285";"4.1";"Nordeste II";"BA";"Piritiba";"Sim";"Sim";"Não";;"Não"
"29076315";"4.1";"Nordeste II";"BA";"Piritiba";"Sim";"Sim";"Não";;"Não"
"29076323";"4.1";"Nordeste II";"BA";"Piritiba";"Sim";"Sim";"Não";;"Não"
"29076358";"4.1";"Nordeste II";"BA";"Piritiba";"Sim";"Sim";"Não";;"Não"
"29076498";"4.1";"Nordeste II";"BA";"Piritiba";"Sim";"Sim";"Não";;"Não"
"29076552";"4.1";"Nordeste II";"BA";"Piritiba";"Sim";"Sim";"Não";;"Não"
"29076609";"4.1";"Nordeste II";"BA";"Piritiba";"Sim";"Sim";"Não";;"Não"
"29076617";"4.1";"Nordeste II";"BA";"Piritiba";"Sim";"Sim";"Não";;"Não"
"29076641";"4.1";"Nordeste II";"BA";"Piritiba";"Sim";"Sim";"Não";;"Não"
"29076684";"4.1";"Nordeste II";"BA";"Piritiba";"Sim";"Sim";"Não";;"Não"
"29483859";"4.1";"Nordeste II";"BA";"Feira de Santana";"Sim";"Sim";"Não";;"Sim"
"29076773";"4.1";"Nordeste II";"BA";"Piritiba";"Sim";"Sim";"Não";;"Não"
"29076820";"4.1";"Nordeste II";"BA";"Piritiba";"Sim";"Sim";"Não";;"Não"
"29077079";"4.1";"Nordeste II";"BA";"Ponto Novo";"Sim";"Sim";"Não";;"Não"
"29077109";"4.1";"Nordeste II";"BA";"Ponto Novo";"Sim";"Sim";"Não";;"Não"
"29077214";"4.1";"Nordeste II";"BA";"Ponto Novo";"Sim";"Sim";"Não";;"Não"
"29483867";"4.1";"Nordeste II";"BA";"Feira de Santana";"Sim";"Sim";"Não";;"Não"
"29077338";"4.1";"Nordeste II";"BA";"Ponto Novo";"Sim";"Sim";"Não";;"Não"
"29077729";"4.1";"Nordeste II";"BA";"Quixabeira";"Sim";"Sim";"Não";;"Não"
"29077770";"4.1";"Nordeste II";"BA";"Quixabeira";"Sim";"Sim";"Não";;"Não"
"29077966";"4.1";"Nordeste II";"BA";"Quixabeira";"Sim";"Sim";"Não";;"Não"
"29078105";"4.1";"Nordeste II";"BA";"São José do Jacuípe";"Sim";"Sim";"Não";;"Não"
"29078156";"4.1";"Nordeste II";"BA";"São José do Jacuípe";"Sim";"Sim";"Não";;"Não"
"29078164";"4.1";"Nordeste II";"BA";"São José do Jacuípe";"Sim";"Sim";"Não";;"Não"
"29078180";"4.1";"Nordeste II";"BA";"São José do Jacuípe";"Sim";"Sim";"Não";;"Não"
"29078270";"4.1";"Nordeste II";"BA";"São José do Jacuípe";"Sim";"Sim";"Não";;"Não"
"29078296";"4.1";"Nordeste II";"BA";"São José do Jacuípe";"Sim";"Sim";"Não";;"Não"
"29078431";"4.1";"Nordeste II";"BA";"Saúde";"Sim";"Sim";"Não";;"Sim"
"29078458";"4.1";"Nordeste II";"BA";"Saúde";"Sim";"Sim";"Não";;"Sim"
"29078504";"4.1";"Nordeste II";"BA";"Saúde";"Sim";"Sim";"Não";;"Não"
"29078598";"4.1";"Nordeste II";"BA";"Saúde";"Sim";"Sim";"Não";;"Sim"
"29078997";"4.1";"Nordeste II";"BA";"Saúde";"Sim";"Sim";"Não";;"Não"
"29079039";"4.1";"Nordeste II";"BA";"Serrolândia";"Sim";"Sim";"Não";;"Não"
"29079144";"4.1";"Nordeste II";"BA";"Serrolândia";"Sim";"Sim";"Não";;"Não"
"29079179";"4.1";"Nordeste II";"BA";"Serrolândia";"Sim";"Sim";"Não";;"Não"
"29079799";"4.1";"Nordeste II";"BA";"Várzea do Poço";"Sim";"Sim";"Não";;"Sim"
"29079853";"4.1";"Nordeste II";"BA";"Várzea do Poço";"Sim";"Sim";"Não";;"Sim"
"29079861";"4.1";"Nordeste II";"BA";"Várzea do Poço";"Sim";"Sim";"Não";;"Não"
"29079950";"4.1";"Nordeste II";"BA";"Várzea do Poço";"Sim";"Sim";"Não";;"Sim"
"29080100";"4.1";"Nordeste II";"BA";"Várzea Nova";"Sim";"Sim";"Não";;"Sim"
"29080177";"4.1";"Nordeste II";"BA";"Várzea Nova";"Sim";"Sim";"Não";;"Sim"
"29080347";"4.1";"Nordeste II";"BA";"Várzea Nova";"Sim";"Sim";"Não";;"Sim"
"29080380";"4.1";"Nordeste II";"BA";"Várzea Nova";"Sim";"Sim";"Não";;"Sim"
"29080495";"4.1";"Nordeste II";"BA";"Baixa Grande";"Sim";"Sim";"Não";;"Sim"
"29080517";"4.1";"Nordeste II";"BA";"Baixa Grande";"Sim";"Sim";"Não";;"Sim"
"29080568";"4.1";"Nordeste II";"BA";"Baixa Grande";"Sim";"Sim";"Não";;"Não"
"29080622";"4.1";"Nordeste II";"BA";"Baixa Grande";"Sim";"Sim";"Não";;"Não"
"29080703";"4.1";"Nordeste II";"BA";"Baixa Grande";"Sim";"Sim";"Não";;"Sim"
"29080819";"4.1";"Nordeste II";"BA";"Baixa Grande";"Sim";"Sim";"Não";;"Sim"
"29080843";"4.1";"Nordeste II";"BA";"Baixa Grande";"Sim";"Sim";"Não";;"Não"
"29080924";"4.1";"Nordeste II";"BA";"Baixa Grande";"Sim";"Sim";"Não";;"Não"
"29081190";"4.1";"Nordeste II";"BA";"Baixa Grande";"Sim";"Sim";"Não";;"Sim"
"29081300";"4.1";"Nordeste II";"BA";"Boa Vista do Tupim";"Sim";"Sim";"Não";;"Não"
"29081386";"4.1";"Nordeste II";"BA";"Boa Vista do Tupim";"Sim";"Sim";"Não";;"Não"
"29081483";"4.1";"Nordeste II";"BA";"Boa Vista do Tupim";"Sim";"Sim";"Não";;"Não"
"29081521";"4.1";"Nordeste II";"BA";"Boa Vista do Tupim";"Sim";"Sim";"Não";;"Não"
"29081556";"4.1";"Nordeste II";"BA";"Boa Vista do Tupim";"Sim";"Sim";"Não";;"Não"
"29081629";"4.1";"Nordeste II";"BA";"Boa Vista do Tupim";"Sim";"Sim";"Não";;"Não"
"29081750";"4.1";"Nordeste II";"BA";"Boa Vista do Tupim";"Sim";"Sim";"Não";;"Não"
"29081831";"4.1";"Nordeste II";"BA";"Boa Vista do Tupim";"Sim";"Sim";"Não";;"Não"
"29081866";"4.1";"Nordeste II";"BA";"Boa Vista do Tupim";"Sim";"Sim";"Não";;"Não"
"29082030";"4.1";"Nordeste II";"BA";"Boa Vista do Tupim";"Sim";"Sim";"Não";;"Não"
"29082153";"4.1";"Nordeste II";"BA";"Boa Vista do Tupim";"Sim";"Sim";"Não";;"Não"
"29082285";"4.1";"Nordeste II";"BA";"Iaçu";"Sim";"Sim";"Não";;"Não"
"29082366";"4.1";"Nordeste II";"BA";"Iaçu";"Sim";"Sim";"Não";;"Não"
"29082412";"4.1";"Nordeste II";"BA";"Iaçu";"Sim";"Sim";"Não";;"Sim"
"29082439";"4.1";"Nordeste II";"BA";"Iaçu";"Sim";"Sim";"Não";;"Não"
"29484421";"4.1";"Nordeste II";"BA";"Feira de Santana";"Sim";"Sim";"Não";;"Sim"
